produit_id,produit_nom,categorie,mois,annee,quantite_totale,revenu_total,profit_total
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,7,2013,1,20.936,7.0659
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,11,2011,3,62.808,21.1977
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,12,2014,5,104.68,35.3295
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,1,2013,2,52.34,24.5998
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,9,2012,1,39.98,17.991
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,11,2014,2,79.96,35.982
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,11,2012,7,223.888,69.965
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,10,2012,2,79.96,35.982
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,3,2013,5,199.9,89.955
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,9,2013,5,159.92000000000002,49.974999999999994
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,12,2012,1,7.92,2.772
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,9,2012,2,15.84,5.544
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,10,2014,6,47.519999999999996,16.631999999999998
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,3,2014,5,19.4,9.312
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,6,2012,2,6.208,2.1728
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,12,2012,4,15.52,7.4496
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,9,2011,7,21.728,7.6048
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,10,2011,5,36.4,17.472
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,11,2011,3,21.84,10.4832
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,12,2014,1,7.28,3.4944
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,12,2012,6,542.88,244.296
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,4,2012,2,180.96,81.432
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,5,2014,2,180.96,81.432
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,12,2013,4,361.92,162.864
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,5,2014,2,23.16,11.58
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,11,2014,7,64.848,24.318
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,7,2011,5,87.92,29.673
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,7,2013,2,43.96,20.6612
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,9,2013,3,65.94,30.9918
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,12,2012,2,27.312,9.2178
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,11,2013,3,40.968,13.8267
OFF-EN-10003845,Colored Envelopes,Office Supplies,3,2014,3,8.856,2.8782
OFF-EN-10003845,Colored Envelopes,Office Supplies,8,2014,5,14.76,4.797
OFF-EN-10003845,Colored Envelopes,Office Supplies,3,2012,2,7.38,3.3948
OFF-EN-10003845,Colored Envelopes,Office Supplies,9,2011,3,11.07,5.0922
OFF-EN-10003845,Colored Envelopes,Office Supplies,11,2014,3,8.856,2.8782
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,11,2011,6,64.02,29.4492
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,4,2012,2,21.34,9.8164
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,10,2013,7,59.752,19.4194
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,10,2012,1,10.67,4.9082
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,3,2014,4,42.68,19.6328
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,11,2011,4,62.28,29.2716
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,8,2014,1,2.896,0.9774
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,3,2012,3,8.688,2.9322
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,12,2014,3,10.86,5.1042
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,8,2013,3,10.86,5.1042
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,10,2011,5,14.48,4.887
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,9,2014,3,10.86,5.1042
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,5,2012,3,17.94,8.7906
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,12,2012,3,17.94,8.7906
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,9,2014,3,14.352,5.2026
OFF-EN-10004206,Multimedia Mailers,Office Supplies,3,2014,2,325.86,149.8956
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,12,2014,3,57.576,21.591
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,2,2013,3,57.576,21.591
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,10,2014,2,47.98,23.99
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,3,2012,1,23.99,11.995
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,4,2013,3,71.97,35.985
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,6,2011,2,15.28,7.4872
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,11,2014,2,15.28,7.4872
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,3,2012,3,22.92,11.2308
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,3,2013,4,30.56,14.9744
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,9,2014,4,24.448,8.8624
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,12,2012,2,12.224,4.4312
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,9,2012,2,15.28,7.4872
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,5,2012,2,12.224,4.4312
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,8,2014,2,15.28,7.4872
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,11,2011,5,78.35,36.8245
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,9,2011,5,78.35,36.8245
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,9,2012,1,12.536,4.2309
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,6,2014,3,37.608,12.6927
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,1,2013,8,125.36,58.9192
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,12,2013,7,109.69,51.5543
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,3,2014,3,47.01,22.0947
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,9,2014,3,7.98,3.9102
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,11,2014,2,5.32,2.6068
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,2,2014,5,10.64,3.857
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,10,2011,6,12.768,4.6284
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,11,2011,3,16.23,7.9527
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,5,2014,9,48.69,23.8581
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,12,2011,3,12.984,4.7067
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,9,2011,7,11.718,-1.2474
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,1,2014,3,5.67,0.1134
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,2,2013,5,9.45,0.189
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,8,2013,7,10.584,-2.3814
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,11,2012,7,10.584,-2.3814
OFF-FA-10000089,Acco Glide Clips,Office Supplies,12,2014,5,19.6,9.604
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,4,2013,5,29.05,9.0055
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,4,2011,2,11.62,3.6022
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,12,2014,9,52.29,16.2099
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,2,2012,1,5.81,1.8011
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,10,2013,7,40.67,12.6077
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,10,2011,5,19.782,-3.768
OFF-FA-10000304,Advantus Push Pins,Office Supplies,7,2011,3,6.54,2.6814
OFF-FA-10000304,Advantus Push Pins,Office Supplies,9,2013,2,4.36,1.7876
OFF-FA-10000304,Advantus Push Pins,Office Supplies,2,2013,8,15.696000000000002,5.4064
OFF-FA-10000304,Advantus Push Pins,Office Supplies,12,2013,7,15.26,6.2566
OFF-FA-10000304,Advantus Push Pins,Office Supplies,11,2012,5,8.72,2.289
OFF-FA-10000304,Advantus Push Pins,Office Supplies,9,2014,2,4.36,1.7876
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,7,2014,4,4.96,2.3312
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,11,2012,2,2.48,1.1656
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,12,2011,2,1.984,0.6696
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,6,2012,4,4.96,2.3312
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,9,2012,1,1.24,0.5828
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,12,2012,2,5.584,1.8148
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,9,2013,3,10.47,4.8162
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,10,2012,5,17.45,8.027
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,11,2011,3,8.376,2.7222
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,8,2013,4,11.168,3.6296
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,12,2014,4,13.96,6.4216
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,11,2013,6,16.752,5.4444
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,9,2014,3,8.376,2.7222
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,11,2014,2,2.96,1.4208
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,11,2011,4,5.92,2.8416
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,1,2014,8,11.84,5.6832
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,3,2012,6,7.104,2.4864
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,4,2011,2,2.368,0.8288
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,12,2014,5,5.92,2.072
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,8,2011,14,40.096,14.5348
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,10,2014,5,17.9,8.771
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,7,2011,5,14.32,5.191
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,9,2014,5,17.9,8.771
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,11,2013,3,10.74,5.2626
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,12,2013,12,38.664,16.7544
OFF-FA-10000624,OIC Binder Clips,Office Supplies,11,2012,11,31.504,11.814
OFF-FA-10000624,OIC Binder Clips,Office Supplies,9,2011,2,7.16,3.58
OFF-FA-10000624,OIC Binder Clips,Office Supplies,4,2014,2,7.16,3.58
OFF-FA-10000624,OIC Binder Clips,Office Supplies,7,2013,6,21.48,10.74
OFF-FA-10000624,OIC Binder Clips,Office Supplies,6,2011,5,17.9,8.95
OFF-FA-10000624,OIC Binder Clips,Office Supplies,6,2013,5,17.9,8.95
OFF-FA-10000624,OIC Binder Clips,Office Supplies,11,2014,7,25.06,12.53
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,5,2014,2,1.824,0.6156
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,9,2011,5,5.7,2.679
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,5,2011,6,5.472,1.8468
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,7,2013,10,32.242,14.147
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,9,2014,4,10.528,3.29
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,5,2014,1,3.29,1.4805
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,9,2011,5,13.16,4.1125
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,5,2013,3,7.896,2.4675
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,8,2011,2,5.68,1.917
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,8,2012,3,10.65,5.0055
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,9,2014,4,14.2,6.674
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,12,2013,7,24.85,11.6795
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,2,2013,3,10.65,5.0055
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,11,2012,2,3.168,-0.7128
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,7,2014,3,5.94,0.1188
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,7,2013,2,3.96,0.0792
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,4,2011,3,6.912,2.3328
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,12,2014,6,17.28,8.1216
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,3,2013,1,2.304,0.7776
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,6,2014,1,2.88,1.3536
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,7,2012,4,11.52,5.4144
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,11,2013,7,15.26,5.0358
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,3,2011,6,10.464,1.7004
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,4,2014,5,10.9,3.597
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,12,2012,2,3.488,0.5668
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,9,2011,4,8.72,2.8776
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,7,2011,2,3.488,0.5668
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,12,2014,3,6.54,2.1582
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,3,2012,5,10.9,3.597
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,12,2013,2,3.68,1.8032
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,11,2013,3,4.416,1.6008
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,4,2011,8,49.792,-11.8256
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,10,2013,12,93.36,0.9336
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,1,2011,4,31.12,0.3112
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,8,2013,3,23.34,0.2334
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,9,2011,9,45.0,21.6
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,11,2013,4,20.0,9.6
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,5,2014,2,8.0,2.8
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,11,2012,1,5.0,2.4
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,8,2014,7,35.0,16.8
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,4,2013,6,30.0,14.4
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,9,2014,11,51.0,22.4
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,12,2011,3,15.0,7.2
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,5,2012,4,16.0,5.6
OFF-FA-10002676,Colored Push Pins,Office Supplies,11,2013,3,4.344,0.8688
OFF-FA-10002676,Colored Push Pins,Office Supplies,4,2014,1,1.81,0.6516
OFF-FA-10002676,Colored Push Pins,Office Supplies,8,2011,7,12.67,4.5612
OFF-FA-10002676,Colored Push Pins,Office Supplies,9,2013,1,1.81,0.6516
OFF-FA-10002676,Colored Push Pins,Office Supplies,10,2011,3,4.344,0.8688
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,11,2012,3,5.04,0.2016
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,2,2014,5,8.4,0.336
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,3,2014,2,7.9,2.528
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,11,2013,5,15.8,2.37
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,10,2011,3,11.85,3.792
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,7,2012,4,15.8,5.056
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,9,2013,9,28.44,4.266
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,9,2012,2,7.9,2.528
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,11,2013,7,19.096,6.6836
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,10,2013,5,17.05,8.184
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,8,2013,3,10.23,4.9104
OFF-FA-10002988,Ideal Clamps,Office Supplies,5,2012,5,8.04,2.9145
OFF-FA-10002988,Ideal Clamps,Office Supplies,12,2014,6,10.854,4.7034
OFF-FA-10002988,Ideal Clamps,Office Supplies,9,2011,2,4.02,1.9698
OFF-FA-10002988,Ideal Clamps,Office Supplies,7,2013,7,14.07,6.8943
OFF-FA-10002988,Ideal Clamps,Office Supplies,6,2013,6,9.648,3.4974
OFF-FA-10002988,Ideal Clamps,Office Supplies,4,2013,5,8.04,2.9145
OFF-FA-10002988,Ideal Clamps,Office Supplies,10,2013,2,4.02,1.9698
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,7,2014,2,2.896,0.4706
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,9,2012,9,14.48,3.5657000000000005
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,12,2014,2,3.62,1.1946
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,4,2012,1,1.448,0.2353
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,10,2013,2,3.62,1.1946
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,6,2012,3,5.43,1.7919
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,12,2011,2,2.896,0.4706
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,1,2011,3,5.94,0.0
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,12,2012,2,3.96,0.0
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,12,2013,7,13.86,0.0
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,5,2013,3,5.94,0.0
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,1,2013,6,7.56,0.3024
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,12,2014,3,3.024,-0.6048
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,5,2012,6,7.56,0.3024
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,12,2012,4,5.04,0.2016
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,1,2014,2,2.52,0.1008
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,4,2014,5,7.92,1.683
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,11,2013,8,12.672,2.6928
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,6,2013,2,3.96,1.4652
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,12,2011,5,22.55,8.7945
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,7,2012,4,14.432,3.4276
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,11,2014,5,19.844,6.0885
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,5,2013,2,7.216,1.7138
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,5,2014,5,23.55,1.1775
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,3,2011,5,18.84,-3.5325
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,6,2014,6,25.434,-1.4129999999999998
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,7,2012,2,9.42,0.471
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,8,2011,3,4.464,-0.9486
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,4,2012,7,10.416,-2.2134
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,11,2014,3,5.58,0.1674
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,3,2014,7,13.02,0.3906
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,9,2014,5,45.92,15.498
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,12,2012,4,45.92,21.5824
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,8,2011,2,22.96,10.7912
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,11,2012,6,55.104,18.5976
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,11,2014,4,45.92,21.5824
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,9,2012,3,34.44,16.1868
